公車名稱,方向,車站名稱
688,去程,民權東路口
688,去程,民生敦化路口
688,去程,長春敦化路口
688,去程,臺北小巨蛋
688,去程,八德敦化路口
688,去程,市民敦化路口
688,去程,忠孝敦化路口
688,去程,仁愛敦化路口
688,去程,信義敦化路口
688,去程,大安國中
688,去程,成功國宅
688,去程,鳳雛公園
688,去程,敦化和平路口
688,去程,和平高中
688,去程,基隆長興街口
688,去程,臺大癌醫(基隆路)
688,去程,臺灣科技大學
688,去程,公館
688,去程,福和橋(林森路)
688,去程,永元路
688,去程,得和路(民生路)
688,去程,六合社區
688,去程,劉厝
688,去程,秀朗路三段70巷
688,去程,范厝
688,去程,秀景里
688,去程,捷運秀朗橋站
688,去程,尖山腳
688,回程,景平路景德街口
688,回程,秀景里
688,回程,范厝
688,回程,秀朗路三段70巷
688,回程,劉厝
688,回程,六合社區
688,回程,成功得和路口
688,回程,福和橋(成功路)
688,回程,捷運公館站
688,回程,臺大
688,回程,臺大綜合體育館
688,回程,龍安國小(公務人力發展學院)
688,回程,大安森林公園
688,回程,龍門國中(和平)
688,回程,復興南路口
688,回程,國立臺北教育大學
688,回程,臥龍街
688,回程,成功國宅
688,回程,大安國中
688,回程,信義敦化路口
688,回程,仁愛國中
688,回程,安和敦化路口
688,回程,捷運忠孝敦化站
688,回程,市民大道口
688,回程,市立體育場
688,回程,臺北小巨蛋
688,回程,長庚醫院
688,回程,富錦街口
688,回程,松山機場
688,回程,民權敦化路口
688,回程,民權復興路口
688,回程,民權龍江路口
688,回程,民權建國路口
688,回程,民權松江路口
688,回程,新壽公園
688,回程,新福里
688,回程,吉林路底
688,回程,建北站
701,去程,樹林藝文綜合行政大樓
701,去程,十三公
701,去程,圳福里
701,去程,許厝
701,去程,大安變電所(大安路)
701,去程,圳安里
701,去程,新日興
701,去程,俊保路口
701,去程,圳民里
701,去程,三俊街口
701,去程,三俊街
701,去程,俊興街口
701,去程,高印公司
701,去程,公路新村
701,去程,三多里
701,去程,保安中正路口
701,去程,世紀
701,去程,中華電信
701,去程,光華
701,去程,光榮街口
701,去程,武林國小
701,去程,工業區
701,去程,潭底
701,去程,三東紡織
701,去程,復興路
701,去程,長壽公園
701,去程,樹林國小
701,去程,樹林農會
701,去程,海明寺
701,去程,樹林仁愛醫院
701,去程,育英街口(天主堂)
701,去程,樹林後火車站
701,去程,中山路口
701,去程,濟安宮(保安街)
701,去程,沙崙國小(大觀路)
701,去程,沙崙里
701,去程,福安里
701,去程,力行新村
701,去程,板橋榮家
701,去程,中山實小
701,去程,國立臺灣藝術大學
701,去程,大觀國小
701,去程,接雲寺
701,去程,林家花園
701,去程,北門街
701,去程,捷運府中站(府中路)
701,去程,萬坪公園
701,去程,板橋車站(文化路)
701,去程,中山國中
701,去程,致理科技大學
701,去程,捷運新埔站(文化路)
701,去程,新北市議會
701,去程,江翠國中
701,去程,捷運江子翠站
701,去程,華江橋
701,去程,中國時報
701,去程,捷運龍山寺站
701,去程,龍山寺(康定)
701,去程,祖師廟(康定)
701,去程,西門國小(臺大醫院北護分院)
701,去程,峨眉街口(中醫院區)
701,去程,漢口街
701,回程,中華路北站
701,回程,捷運西門站
701,回程,小南門
701,回程,龍山國中
701,回程,捷運龍山寺站
701,回程,中國時報
701,回程,華江橋
701,回程,江翠國小(文化路)
701,回程,捷運江子翠站
701,回程,江翠國中
701,回程,捷運新埔站(文化路)
701,回程,致理科技大學
701,回程,中山國中
701,回程,板橋車站(文化路)
701,回程,萬坪公園
701,回程,北門街
701,回程,林家花園
701,回程,接雲寺
701,回程,大觀國小
701,回程,國立臺灣藝術大學
701,回程,中山實小
701,回程,板橋榮家
701,回程,力行新村
701,回程,沙崙里
701,回程,沙崙國小(大觀路)
701,回程,濟安宮(保安街)
701,回程,中山路口
701,回程,樹林後火車站
701,回程,育英街口(天主堂)
701,回程,樹林仁愛醫院
701,回程,海明寺
701,回程,樹林農會
701,回程,樹林國小
701,回程,長壽公園
701,回程,復興路
701,回程,三東紡織
701,回程,保安街口
701,回程,潭底
701,回程,工業區
701,回程,武林國小
701,回程,光華
701,回程,中華電信
701,回程,世紀
701,回程,保安中正路口
701,回程,三多里
701,回程,公路新村
701,回程,高印公司
701,回程,俊興街口
701,回程,三俊街
701,回程,三俊街口
701,回程,圳民里
701,回程,俊保路口
701,回程,新日興
701,回程,圳安里
701,回程,大安變電所(大安路)
701,回程,許厝
701,回程,圳福里
701,回程,十三公
701,回程,樹林藝文綜合行政大樓
702,去程,三峽一站
702,去程,三峽國小(三峽國民運動中心)
702,去程,新興街口
702,去程,三峽老街(民生街)
702,去程,復興路
702,去程,三峽國中
702,去程,三峽國中一
702,去程,臺北大學(三峽校區)
702,去程,恩主公醫院
702,去程,客家文化園區
702,去程,陶瓷博物館
702,去程,中鶯
702,去程,鶯歌區公所
702,去程,鶯歌火車站
702,去程,北鶯社區
702,去程,高明寺
702,去程,牛灶坑
702,去程,茶山
702,去程,阿南坑
702,去程,風路坑
702,去程,樂山
702,去程,淨律寺
702,去程,山佳
702,去程,中洲街口
702,去程,山佳國小
702,去程,東山
702,去程,南樹林火車站
702,去程,東昇福德宮
702,去程,東昇公園
702,去程,海明寺
702,去程,樹林仁愛醫院
702,去程,育英街口(天主堂)
702,去程,樹林後火車站
702,去程,中山路口
702,去程,濟安宮(保安街)
702,去程,沙崙國小(大觀路)
702,去程,沙崙里
702,去程,福安里
702,去程,力行新村
702,去程,板橋榮家
702,去程,中山實小
702,去程,國立臺灣藝術大學
702,去程,大觀國小
702,去程,接雲寺
702,去程,林家花園
702,去程,北門街
702,去程,捷運府中站(府中路)
702,去程,萬坪公園
702,回程,新北板橋公車站
702,回程,萬坪公園
702,回程,北門街
702,回程,林家花園
702,回程,接雲寺
702,回程,大觀國小
702,回程,國立臺灣藝術大學
702,回程,中山實小
702,回程,板橋榮家
702,回程,力行新村
702,回程,沙崙里
702,回程,沙崙國小(大觀路)
702,回程,濟安宮(保安街)
702,回程,中山路口
702,回程,樹林後火車站
702,回程,育英街口(天主堂)
702,回程,樹林仁愛醫院
702,回程,海明寺
702,回程,東昇公園
702,回程,東昇福德宮
702,回程,南樹林火車站
702,回程,東山
702,回程,山佳國小
702,回程,吉祥寺
702,回程,中洲街口
702,回程,山佳
702,回程,淨律寺
702,回程,樂山一
702,回程,樂山
702,回程,風路坑
702,回程,阿南坑
702,回程,茶山
702,回程,阿四坑
702,回程,牛灶坑
702,回程,高明寺
702,回程,北鶯社區
702,回程,鶯歌火車站
702,回程,鶯歌區公所
702,回程,中國砂輪
702,回程,文昌街口
702,回程,國慶街
702,回程,陶瓷博物館
702,回程,客家文化園區
702,回程,恩主公醫院
702,回程,臺北大學(三峽校區)
702,回程,三峽國中一
702,回程,三峽國中
702,回程,復興路
702,回程,三峽老街(民生街)
702,回程,文化路
702,回程,三峽國小(三峽國民運動中心)
702,回程,三峽一站
704,去程,八里站
704,去程,廖添丁廟
704,去程,八里分駐所
704,去程,八里
704,去程,舊城里
704,去程,八里區農會
704,去程,八里服務站
704,去程,八里國小
704,去程,中廣公司
704,去程,山海觀
704,去程,八里行政中心(十三行博物館)
704,去程,田心
704,去程,公田
704,去程,埤頭里
704,去程,挖仔尾
704,去程,大竹圍
704,去程,大崁國小
704,去程,安老院
704,去程,大崁里
704,去程,乙天宮
704,去程,西門
704,去程,下街仔
704,去程,渡船頭
704,去程,水雲山莊
704,去程,米倉里
704,去程,觀音路口
704,去程,米倉國小
704,去程,米倉國小一
704,去程,聖心別墅
704,去程,烏山頭
704,去程,張厝
704,去程,聖心女中
704,去程,龍形
704,去程,大福社區
704,去程,艋舺橋(臨時站)
704,去程,艋舺橋
704,去程,關渡大橋
704,去程,關渡大橋一
704,去程,外獅頭
704,去程,獅仔頭
704,去程,成泰路口
704,去程,成德公園
704,去程,灰瑤
704,去程,捷運蘆洲站
704,去程,蘆洲總站
704,去程,王爺廟口
704,去程,空中大學(中正路)
704,去程,中原公寓
704,去程,蘆洲國小
704,去程,蘆洲監理站
704,去程,蘆洲派出所
704,去程,溪墘
704,去程,捷運徐匯中學站
704,去程,徐匯中學
704,去程,幸福市場
704,去程,建和新村
704,去程,捷運三和國中站
704,去程,三和國中
704,去程,格致中學(三和路)
704,去程,厚德派出所
704,去程,德林寺(三和路)
704,去程,龍門路口
704,去程,三安里
704,去程,長壽西街口
704,去程,長元西街口
704,去程,正義重新路口
704,去程,三重郵局
704,去程,光興國小
704,去程,正義南路底
704,去程,天后宮
704,去程,福德南路
704,回程,三重派出所(重新路)
704,回程,捷運台北橋站
704,回程,正義重新路口
704,回程,長元西街口
704,回程,長壽西街口
704,回程,三安里
704,回程,龍門路口
704,回程,德林寺(三和路)
704,回程,厚德派出所
704,回程,格致中學(三和路)
704,回程,三和國中
704,回程,捷運三和國中站
704,回程,建和新村
704,回程,幸福市場
704,回程,捷運徐匯中學站
704,回程,民和公寓
704,回程,溪墘
704,回程,蘆洲派出所
704,回程,蘆洲監理站(中正路)
704,回程,蘆洲國小
704,回程,中原公寓
704,回程,空中大學(中正路)
704,回程,王爺廟口
704,回程,蘆洲總站
704,回程,捷運蘆洲站
704,回程,灰瑤
704,回程,成德公園
704,回程,成泰路口
704,回程,獅仔頭
704,回程,外獅頭
704,回程,關渡大橋一
704,回程,關渡大橋
704,回程,艋舺橋
704,回程,大福社區
704,回程,龍形
704,回程,聖心女中
704,回程,張厝
704,回程,烏山頭
704,回程,聖心別墅
704,回程,米倉國小一
704,回程,米倉國小
704,回程,觀音路口
704,回程,米倉里
704,回程,水雲山莊
704,回程,渡船頭
704,回程,下街仔
704,回程,西門
704,回程,乙天宮
704,回程,大崁里
704,回程,安老院
704,回程,大崁國小
704,回程,大竹圍
704,回程,挖仔尾
704,回程,埤頭里
704,回程,公田
704,回程,田心
704,回程,八里行政中心(十三行博物館)
704,回程,山海觀
704,回程,中廣公司
704,回程,八里國小
704,回程,八里服務站
704,回程,八里區農會
704,回程,舊城里
704,回程,八里
704,回程,土地公廟
704,回程,廈竹圍
704,回程,八仙樂園
704,回程,廖添丁廟
704,回程,八里站
704區,去程,八里站
704區,去程,廖添丁廟
704區,去程,八里分駐所
704區,去程,八里
704區,去程,舊城里
704區,去程,八里區農會
704區,去程,八里服務站
704區,去程,八里國小
704區,去程,中廣公司
704區,去程,山海觀
704區,去程,八里行政中心(十三行博物館)
704區,去程,田心
704區,去程,公田
704區,去程,埤頭里
704區,去程,挖仔尾
704區,去程,大竹圍
704區,去程,大崁國小
704區,去程,安老院
704區,去程,大崁里
704區,去程,乙天宮
704區,去程,西門
704區,去程,下街仔
704區,去程,渡船頭
704區,去程,水雲山莊
704區,去程,米倉里
704區,去程,觀音路口
704區,去程,米倉國小
704區,去程,米倉國小一
704區,去程,聖心別墅
704區,去程,烏山頭
704區,去程,張厝
704區,去程,聖心女中
704區,去程,龍形
704區,去程,大福社區
704區,去程,艋舺橋(臨時站)
704區,去程,艋舺橋
704區,去程,關渡大橋
704區,去程,關渡大橋一
704區,去程,外獅頭
704區,去程,獅仔頭
704區,去程,成泰路口
704區,去程,成德公園
704區,去程,灰瑤
704區,去程,捷運蘆洲站
704區,回程,捷運蘆洲站
704區,回程,灰瑤
704區,回程,成德公園
704區,回程,成泰路口
704區,回程,獅仔頭
704區,回程,外獅頭
704區,回程,關渡大橋一
704區,回程,關渡大橋
704區,回程,艋舺橋
704區,回程,大福社區
704區,回程,龍形
704區,回程,聖心女中
704區,回程,張厝
704區,回程,烏山頭
704區,回程,聖心別墅
704區,回程,米倉國小一
704區,回程,米倉國小
704區,回程,觀音路口
704區,回程,米倉里
704區,回程,水雲山莊
704區,回程,渡船頭
704區,回程,下街仔
704區,回程,西門
704區,回程,乙天宮
704區,回程,大崁里
704區,回程,安老院
704區,回程,大崁國小
704區,回程,大竹圍
704區,回程,挖仔尾
704區,回程,埤頭里
704區,回程,公田
704區,回程,田心
704區,回程,八里行政中心(十三行博物館)
704區,回程,山海觀
704區,回程,中廣公司
704區,回程,八里國小
704區,回程,八里服務站
704區,回程,八里區農會
704區,回程,舊城里
704區,回程,八里
704區,回程,土地公廟
704區,回程,八里國中
704區,回程,廖添丁廟
704區,回程,八里站
705,去程,三峽二站
705,去程,姑娘廟
705,去程,大義路口
705,去程,大學風呂(大義路)
705,去程,海洋公園
705,去程,學勤路
705,去程,臺北大學正門
705,去程,大學學成路口
705,去程,學成路
705,去程,龍恩公園
705,去程,三峽國中一
705,去程,三峽國中
705,去程,復興路
705,去程,三峽老街(復興路)
705,去程,礁溪里
705,去程,三峽分局
705,去程,新社區
705,去程,安溪國中
705,去程,大同路
705,去程,介壽里
705,去程,介壽國小
705,去程,怡華
705,去程,介壽路一段412巷
705,去程,員潭仔溝
705,去程,溪南里
705,去程,林厝
705,去程,橫溪
705,去程,介壽路三段
705,去程,加油站
705,去程,溪北里
705,去程,龍田社區
705,去程,長壽山
705,去程,德門廟
705,去程,媽祖田
705,去程,太陽城社區
705,去程,頂埔國小
705,去程,頂埔
705,去程,捷運頂埔站
705,去程,大暖路口
705,去程,土城工業區
705,去程,福德宮
705,去程,土城國中
705,去程,中央路三段
705,去程,捷運永寧站
705,去程,中華路口
705,去程,土城
705,去程,土城農會
705,去程,長風新城
705,去程,員林里
705,去程,中央路二段
705,去程,大同莊園
705,去程,日新里
705,去程,貨饒里
705,去程,中央路
705,去程,中央一站
705,去程,南雅站
705,去程,亞東科技大學
705,去程,豫章工商
